card_id,name,jp_name,expansion,jp_expansion,collection_no,jp_collection_no,card_type,stage,rule_text,category,hp,energy_type,weakness_type,resistance_type,retreat_cost,is_ex,is_mega_ex,is_tera,is_ace_spec,evolves_from,evolution_stage_number,num_attacks,num_abilities,has_ability,attack_ids
155,Carracosta,アバゴーラ,SCR,SV7,38,023/102,POKEMON,Stage2,n/a,n/a,160,WATER,LIGHTNING,,3,False,False,False,False,Tirtouga,3,1,1,True,203
156,Crabominable,ケケンカニ,SCR,MC,42,209/742,POKEMON,Stage1,n/a,n/a,160,WATER,METAL,,3,False,False,False,False,Crabrawler,2,1,1,True,204
157,Chewtle,カムカメ,SCR,SV7,43,025/102,POKEMON,Basic,n/a,n/a,80,WATER,LIGHTNING,,2,False,False,False,False,,1,1,0,False,205
158,Drednaw,カジリガメ,SCR,SV7,44,026/102,POKEMON,Stage1,n/a,n/a,140,WATER,LIGHTNING,,3,False,False,False,False,Chewtle,2,1,1,True,206
159,Veluza,ミガルーサ,SCR,MC,45,219/742,POKEMON,Basic,n/a,n/a,130,WATER,LIGHTNING,,2,False,False,False,False,,1,1,1,True,207
160,Joltik,バチュル,SCR,MC,50,254/742,POKEMON,Basic,n/a,n/a,30,LIGHTNING,FIGHTING,,1,False,False,False,False,,1,1,0,False,208
161,Galvantula ex,デンチュラex,SCR,MC,51,255/742,POKEMON,Stage1,Pokémon ex,Tera(Stellar),260,LIGHTNING,FIGHTING,,1,True,False,True,False,Joltik,2,2,0,False,209;210
162,Slowpoke,ヤドン,SCR,SV7,57,038/102,POKEMON,Basic,n/a,n/a,80,PSYCHIC,DARKNESS,FIGHTING,2,False,False,False,False,,1,2,0,False,211;212
163,Slowking,ヤドキング,SCR,SV7,58,039/102,POKEMON,Stage1,n/a,n/a,120,PSYCHIC,DARKNESS,FIGHTING,3,False,False,False,False,Slowpoke,2,2,0,False,213;214
164,Comfey,キュワワー,SCR,SV7,63,042/102,POKEMON,Basic,n/a,n/a,70,PSYCHIC,METAL,,1,False,False,False,False,,1,2,0,False,215;216
165,Klink,ギアル,SCR,SV7,99,067/102,POKEMON,Basic,n/a,n/a,60,METAL,FIRE,GRASS,2,False,False,False,False,,1,2,0,False,217;218
166,Klang,ギギアル,SCR,SV7,100,068/102,POKEMON,Stage1,n/a,n/a,90,METAL,FIRE,GRASS,3,False,False,False,False,Klink,2,1,0,False,219
167,Klinklang,ギギギアル,SCR,SV7,101,069/102,POKEMON,Stage2,n/a,n/a,140,METAL,FIRE,GRASS,3,False,False,False,False,Klang,3,1,1,True,220
168,Meltan,メルタン,SCR,SV7,103,070/102,POKEMON,Basic,n/a,n/a,70,METAL,FIRE,GRASS,1,False,False,False,False,,1,2,0,False,221;222
169,Duraludon,ジュラルドン,SCR,MC,106,524/742,POKEMON,Basic,n/a,n/a,130,METAL,FIRE,GRASS,2,False,False,False,False,,1,2,0,False,223;224
170,Archaludon,ブリジュラス,SCR,MC,107,525/742,POKEMON,Stage1,n/a,n/a,180,METAL,FIRE,GRASS,2,False,False,False,False,Duraludon,2,1,1,True,225
171,Raging Bolt,タケルライコ,SCR,SV7,111,075/102,POKEMON,Basic,n/a,Ancient,130,DRAGON,,,3,False,False,False,False,,1,2,0,False,226;227
172,Hoothoot,ホーホー,SCR,MC,114,572/742,POKEMON,Basic,n/a,n/a,70,COLORLESS,LIGHTNING,FIGHTING,1,False,False,False,False,,1,1,0,False,228
173,Noctowl,ヨルノズク,SCR,MC,115,573/742,POKEMON,Stage1,n/a,n/a,100,COLORLESS,LIGHTNING,FIGHTING,1,False,False,False,False,Hoothoot,2,1,1,True,229
174,Fan Rotom,スピンロトム,SCR,M2a,118,139/193,POKEMON,Basic,n/a,n/a,70,COLORLESS,LIGHTNING,FIGHTING,1,False,False,False,False,,1,1,1,True,230
175,Bouffalant,バッフロン,SCR,M2a,119,140/193,POKEMON,Basic,n/a,n/a,100,COLORLESS,FIGHTING,,2,False,False,False,False,,1,1,1,True,231
176,Terapagos ex,テラパゴスex,SCR,MC,128,630/742,POKEMON,Basic,Pokémon ex,Tera(Stellar),230,COLORLESS,FIGHTING,,2,True,False,True,False,,1,2,0,False,232;233
177,Exeggcute,タマタマ,SSP,MC,1,009/742,POKEMON,Basic,n/a,n/a,30,GRASS,FIRE,,1,False,False,False,False,,1,1,0,False,234
178,Zarude,ザルード,SSP,SV7a,11,005/064,POKEMON,Basic,n/a,n/a,120,GRASS,FIRE,,1,False,False,False,False,,1,2,0,False,235;236
179,Black Kyurem ex,ブラックキュレムex,SSP,MC,48,204/742,POKEMON,Basic,Pokémon ex,n/a,230,WATER,METAL,,3,True,False,False,False,,1,2,0,False,237;238
180,Bruxish,ハギギシリ,SSP,SV7a,49,012/064,POKEMON,Basic,n/a,n/a,110,WATER,LIGHTNING,,1,False,False,False,False,,1,1,1,True,239
181,Quaxwell,ウェルカモ,SSP,MC,51,212/742,POKEMON,Stage1,n/a,n/a,100,WATER,LIGHTNING,,1,False,False,False,False,Quaxly,2,1,0,False,240
182,Quaquaval,ウェーニバル,SSP,MC,52,213/742,POKEMON,Stage2,n/a,n/a,170,WATER,LIGHTNING,,2,False,False,False,False,Quaxwell,3,1,1,True,241
183,Smoochum,ムチュール,SSP,SV7a,75,018/064,POKEMON,Basic,n/a,n/a,30,PSYCHIC,DARKNESS,FIGHTING,0,False,False,False,False,,1,1,0,False,242
184,Latias ex,ラティアスex,SSP,MC,76,312/742,POKEMON,Basic,Pokémon ex,n/a,210,PSYCHIC,DARKNESS,FIGHTING,2,True,False,False,False,,1,1,1,True,243
185,Flittle,ヒラヒナ,SSP,SV7a,94,022/064,POKEMON,Basic,n/a,n/a,40,PSYCHIC,DARKNESS,FIGHTING,1,False,False,False,False,,1,1,0,False,244
186,Gimmighoul,コレクレー,SSP,SV7a,97,024/064,POKEMON,Basic,n/a,n/a,70,PSYCHIC,DARKNESS,FIGHTING,2,False,False,False,False,,1,2,0,False,245;246
187,Trapinch,ナックラー,SSP,SV7a,104,025/064,POKEMON,Basic,n/a,n/a,60,FIGHTING,GRASS,,1,False,False,False,False,,1,2,0,False,247;248
188,Vibrava,ビブラーバ,SSP,SV7a,105,026/064,POKEMON,Stage1,n/a,n/a,90,FIGHTING,GRASS,,1,False,False,False,False,Trapinch,2,2,0,False,249;250
189,Flygon ex,フライゴンex,SSP,SV7a,106,027/064,POKEMON,Stage2,Pokémon ex,Tera(Stellar),310,FIGHTING,GRASS,,1,True,False,True,False,Vibrava,3,2,0,False,251;252
190,Archaludon ex,ブリジュラスex,SSP,MC,130,526/742,POKEMON,Stage1,Pokémon ex,n/a,300,METAL,FIRE,GRASS,2,True,False,False,False,Duraludon,2,1,1,True,253
191,Gholdengo,サーフゴー,SSP,MC,131,534/742,POKEMON,Stage1,n/a,n/a,130,METAL,FIRE,GRASS,2,False,False,False,False,Gimmighoul,2,2,0,False,254;255
192,Iron Crown,テツノカシラ,SSP,MC,132,536/742,POKEMON,Basic,n/a,Future,130,METAL,FIRE,GRASS,2,False,False,False,False,,1,2,0,False,256;257
193,Alolan Exeggutor ex,アローラ ナッシーex,SSP,MC,133,537/742,POKEMON,Stage1,Pokémon ex,Tera(Stellar),300,DRAGON,,,3,True,False,True,False,Exeggcute,2,2,0,False,258;259
194,Altaria,チルタリス,SSP,SV7a,134,041/064,POKEMON,Stage1,n/a,n/a,120,DRAGON,,,1,False,False,False,False,Swablu,2,2,0,False,260;261
195,Dialga,ディアルガ,SSP,SV7a,135,042/064,POKEMON,Basic,n/a,n/a,130,DRAGON,,,2,False,False,False,False,,1,2,0,False,262;263
196,Turtonator,バクガメス,SSP,SV7a,137,044/064,POKEMON,Basic,n/a,n/a,120,DRAGON,,,3,False,False,False,False,,1,2,0,False,264;265
197,Swablu,チルット,SSP,SV7a,148,048/064,POKEMON,Basic,n/a,n/a,50,COLORLESS,LIGHTNING,FIGHTING,1,False,False,False,False,,1,1,0,False,266
198,Durant ex,アイアントex,SSP,MC,4,052/742,POKEMON,Basic,Pokémon ex,n/a,190,GRASS,FIRE,,2,True,False,False,False,,1,1,1,True,267
199,Scatterbug,コフキムシ,SSP,SV8,5,004/106,POKEMON,Basic,n/a,n/a,40,GRASS,FIRE,,1,False,False,False,False,,1,1,0,False,268
200,Spewpa,コフーライ,SSP,SV8,6,005/106,POKEMON,Stage1,n/a,n/a,80,GRASS,FIRE,,3,False,False,False,False,Scatterbug,2,2,0,False,269;270
201,Wo-Chien,チオンジェン,SSP,SV8,15,010/106,POKEMON,Basic,n/a,n/a,130,GRASS,FIRE,,3,False,False,False,False,,1,2,0,False,271;272
202,Victini,ビクティニ,SSP,SV8,21,012/106,POKEMON,Basic,n/a,n/a,70,FIRE,WATER,,1,False,False,False,False,,1,1,1,True,273
203,Skeledirge,ラウドボーン,SSP,MC,31,144/742,POKEMON,Stage2,n/a,n/a,180,FIRE,WATER,,3,False,False,False,False,Crocalor,3,1,1,True,274
204,Charcadet,カルボウ,SSP,SV8,33,020/106,POKEMON,Basic,n/a,n/a,80,FIRE,WATER,,2,False,False,False,False,,1,2,0,False,275;276
205,Scovillain ex,スコヴィランex,SSP,MC,37,147/742,POKEMON,Stage1,Pokémon ex,n/a,260,FIRE,WATER,,2,True,False,False,False,Capsakid,2,1,1,True,277
206,Feebas,ヒンバス,SSP,MC,41,184/742,POKEMON,Basic,n/a,n/a,30,WATER,LIGHTNING,,1,False,False,False,False,,1,1,0,False,278
207,Milotic ex,ミロカロスex,SSP,MC,42,185/742,POKEMON,Stage1,Pokémon ex,n/a,270,WATER,LIGHTNING,,2,True,False,False,False,Feebas,2,1,1,True,279
208,Shellos,カラナクシ,SSP,SV8,46,030/106,POKEMON,Basic,n/a,n/a,70,WATER,LIGHTNING,,2,False,False,False,False,,1,1,0,False,280
209,Chien-Pao,パオジアン,SSP,M2a,56,043/193,POKEMON,Basic,n/a,n/a,120,WATER,METAL,,1,False,False,False,False,,1,1,1,True,281
210,Pikachu ex,ピカチュウex,SSP,M2a,57,044/193,POKEMON,Basic,Pokémon ex,Tera(Stellar),200,LIGHTNING,FIGHTING,,1,True,False,True,False,,1,1,1,True,282
211,Magneton,レアコイル,SSP,MC,59,232/742,POKEMON,Stage1,n/a,n/a,100,LIGHTNING,FIGHTING,,1,False,False,False,False,Magnemite,2,1,1,True,283
212,Rotom,ロトム,SSP,MC,61,248/742,POKEMON,Basic,n/a,n/a,80,LIGHTNING,FIGHTING,,1,False,False,False,False,,1,2,0,False,284;285
213,Tapu Koko,カプ・コケコ,SSP,MC,65,265/742,POKEMON,Basic,n/a,n/a,120,LIGHTNING,FIGHTING,,1,False,False,False,False,,1,2,0,False,286;287
214,Togekiss,トゲキッス,SSP,MC,72,293/742,POKEMON,Stage2,n/a,n/a,140,PSYCHIC,METAL,,1,False,False,False,False,Togetic,3,1,1,True,288
215,Uxie,ユクシー,SSP,MC,78,314/742,POKEMON,Basic,n/a,n/a,70,PSYCHIC,DARKNESS,FIGHTING,1,False,False,False,False,,1,1,0,False,289
216,Mesprit,エムリット,SSP,MC,79,315/742,POKEMON,Basic,n/a,n/a,70,PSYCHIC,DARKNESS,FIGHTING,1,False,False,False,False,,1,2,0,False,290;291
217,Azelf,アグノム,SSP,MC,80,316/742,POKEMON,Basic,n/a,n/a,70,PSYCHIC,DARKNESS,FIGHTING,1,False,False,False,False,,1,1,0,False,292
218,Yamask,デスマス,SSP,MC,82,319/742,POKEMON,Basic,n/a,n/a,70,PSYCHIC,DARKNESS,FIGHTING,2,False,False,False,False,,1,2,0,False,293;294
219,Cofagrigus,デスカーン,SSP,MC,83,321/742,POKEMON,Stage1,n/a,n/a,120,PSYCHIC,DARKNESS,FIGHTING,2,False,False,False,False,Yamask,2,2,0,False,295;296
220,Espurr,ニャスパー,SSP,MC,84,331/742,POKEMON,Basic,n/a,n/a,60,PSYCHIC,DARKNESS,FIGHTING,1,False,False,False,False,,1,2,0,False,297;298
221,Meowstic,ニャオニクス,SSP,MC,85,332/742,POKEMON,Stage1,n/a,n/a,90,PSYCHIC,DARKNESS,FIGHTING,1,False,False,False,False,Espurr,2,1,1,True,299
222,Dedenne,デデンネ,SSP,SV8,87,055/106,POKEMON,Basic,n/a,n/a,70,PSYCHIC,METAL,,1,False,False,False,False,,1,2,0,False,300;301
223,PalossandEX,シロデスナex,SSP,SV8,91,057/106,POKEMON,Stage1,Pokémon ex,Tera(Stellar),280,PSYCHIC,DARKNESS,FIGHTING,4,True,False,True,False,Sandygast,2,2,0,False,302;303
224,Annihilape,コノヨザル,SSP,SV8,100,062/106,POKEMON,Stage2,n/a,n/a,140,FIGHTING,PSYCHIC,,2,False,False,False,False,Primeape,3,2,0,False,304;305
225,Gastrodon,トリトドン,SSP,SV8,107,066/106,POKEMON,Stage1,n/a,n/a,130,FIGHTING,GRASS,,3,False,False,False,False,Shellos,2,1,1,True,306
226,Koraidon,コライドン,SSP,SV8,116,069/106,POKEMON,Basic,n/a,Ancient,130,FIGHTING,PSYCHIC,,2,False,False,False,False,,1,2,0,False,307;308
227,Deino,モノズ,SSP,SV8,117,070/106,POKEMON,Basic,n/a,n/a,70,DARKNESS,GRASS,,1,False,False,False,False,,1,2,0,False,309;310
228,Zweilous,ジヘッド,SSP,SV8,118,071/106,POKEMON,Stage1,n/a,n/a,100,DARKNESS,GRASS,,2,False,False,False,False,Deino,2,2,0,False,311;312
229,Hydreigon ex,サザンドラex,SSP,SV8,119,072/106,POKEMON,Stage2,Pokémon ex,Tera(Stellar),330,DARKNESS,GRASS,,3,True,False,True,False,Zweilous,3,2,0,False,313;314
230,Pecharunt,モモワロウ,SVP,MC,149,490/742,POKEMON,Basic,n/a,n/a,80,DARKNESS,FIGHTING,,1,False,False,False,False,,1,1,1,True,315
231,Tatsugiri ex,シャリタツex,SSP,SV8,142,081/106,POKEMON,Basic,Pokémon ex,Tera(Stellar),160,DRAGON,,,1,True,False,True,False,,1,2,0,False,316;317
232,Slaking ex,ケッキングex,SSP,MC,147,583/742,POKEMON,Stage2,Pokémon ex,n/a,340,COLORLESS,FIGHTING,,4,True,False,False,False,Vigoroth,3,1,1,True,318
233,Bouffalant,バッフロン,SSP,SV8,151,087/106,POKEMON,Basic,n/a,n/a,130,COLORLESS,FIGHTING,,2,False,False,False,False,,1,2,0,False,319;320
234,Terapagos,テラパゴス,SSP,MC,161,629/742,POKEMON,Basic,n/a,n/a,120,COLORLESS,FIGHTING,,2,False,False,False,False,,1,2,0,False,321;322
235,Budew,スボミー,PRE,M2a,4,011/193,POKEMON,Basic,n/a,n/a,30,GRASS,FIRE,,0,False,False,False,False,,1,1,0,False,323
236,Leafeon ex,リーフィアex,PRE,MC,6,038/742,POKEMON,Stage1,Pokémon ex,Tera(Stellar),270,GRASS,FIRE,,2,True,False,True,False,Eevee,2,2,0,False,324;325
237,Cottonee,モンメン,PRE,SV8a,7,004/187,POKEMON,Basic,n/a,n/a,60,GRASS,FIRE,,1,False,False,False,False,,1,1,0,False,326
238,Whimsicott,エルフーン,PRE,SV8a,8,005/187,POKEMON,Stage1,n/a,n/a,100,GRASS,FIRE,,1,False,False,False,False,Cottonee,2,1,1,True,327
239,Flareon ex,ブースターex,PRE,MC,14,094/742,POKEMON,Stage1,Pokémon ex,Tera(Stellar),270,FIRE,WATER,,2,True,False,True,False,Eevee,2,2,0,False,328;329
240,Seaking,アズマオウ,PRE,SV8a,21,029/187,POKEMON,Stage1,n/a,n/a,110,WATER,LIGHTNING,,1,False,False,False,False,Goldeen,2,1,1,True,330
241,Vaporeon ex,シャワーズex,PRE,MC,23,161/742,POKEMON,Stage1,Pokémon ex,Tera(Stellar),280,WATER,LIGHTNING,,2,True,False,True,False,Eevee,2,2,0,False,331;332
242,Feebas,ヒンバス,TWM,SV8a,49,035/187,POKEMON,Basic,n/a,n/a,30,WATER,LIGHTNING,,1,False,False,False,False,,1,1,0,False,333
243,Glaceon ex,グレイシアex,PRE,MC,26,162/742,POKEMON,Stage1,Pokémon ex,Tera(Stellar),270,WATER,METAL,,1,True,False,True,False,Eevee,2,2,0,False,334;335
244,Jolteon ex,サンダースex,PRE,MC,30,238/742,POKEMON,Stage1,Pokémon ex,Tera(Stellar),260,LIGHTNING,FIGHTING,,0,True,False,True,False,Eevee,2,2,0,False,336;337
245,Alakazam,フーディン,TWM,SV8a,82,059/187,POKEMON,Stage2,n/a,n/a,140,PSYCHIC,DARKNESS,FIGHTING,1,False,False,False,False,Kadabra,3,2,0,False,338;339
246,Espeon ex,エーフィex,PRE,MC,34,298/742,POKEMON,Stage1,Pokémon ex,Tera(Stellar),270,PSYCHIC,DARKNESS,FIGHTING,1,True,False,True,False,Eevee,2,2,0,False,340;341
247,Swirlix,ペロッパフ,TWM,SV8a,89,067/187,POKEMON,Basic,n/a,n/a,50,PSYCHIC,METAL,,1,False,False,False,False,,1,1,1,True,342
248,Umbreon ex,ブラッキーex,PRE,MC,60,446/742,POKEMON,Stage1,Pokémon ex,Tera(Stellar),280,DARKNESS,GRASS,,2,True,False,True,False,Eevee,2,2,0,False,343;344
249,Eevee ex,イーブイex,PRE,MC,75,566/742,POKEMON,Basic,Pokémon ex,Tera(Stellar),200,COLORLESS,FIGHTING,,1,True,False,True,False,,1,1,1,True,345
250,Hoothoot,ホーホー,PRE,SV8a,77,127/187,POKEMON,Basic,n/a,n/a,80,COLORLESS,LIGHTNING,FIGHTING,2,False,False,False,False,,1,1,1,True,346
251,Regigigas,レジギガス,PRE,SV8a,86,132/187,POKEMON,Basic,n/a,n/a,160,COLORLESS,FIGHTING,,4,False,False,False,False,,1,1,0,False,347
252,Caterpie,キャタピー,JTG,SV9,1,001/100,POKEMON,Basic,n/a,n/a,50,GRASS,FIRE,,1,False,False,False,False,,1,1,0,False,348
253,Metapod,トランセル,JTG,SV9,2,002/100,POKEMON,Stage1,n/a,n/a,90,GRASS,FIRE,,3,False,False,False,False,Caterpie,2,1,0,False,349
254,Butterfree,バタフリー,JTG,SV9,3,003/100,POKEMON,Stage2,n/a,n/a,120,GRASS,FIRE,,1,False,False,False,False,Metapod,3,1,0,False,350
255,Maractus,マラカッチ,JTG,SV9,8,006/100,POKEMON,Basic,n/a,n/a,110,GRASS,FIRE,,2,False,False,False,False,,1,1,1,True,351
256,Magmortar,ブーバーン,JTG,MC,21,092/742,POKEMON,Stage1,n/a,n/a,130,FIRE,WATER,,2,False,False,False,False,Magmar,2,1,1,True,352
257,N’s Darumaka,Nのダルマッカ,JTG,MC,26,118/742,POKEMON,Basic,n/a,Trainer's Pokémon(N),80,FIRE,WATER,,2,False,False,False,False,,1,2,0,False,353;354
258,N’s Darmanitan,Nのヒヒダルマ,JTG,MC,27,119/742,POKEMON,Stage1,n/a,Trainer's Pokémon(N),140,FIRE,WATER,,3,False,False,False,False,N’s Darumaka,2,2,0,False,355;356
259,Volcanion ex,ボルケニオンex,JTG,MC,31,129/742,POKEMON,Basic,Pokémon ex,n/a,220,FIRE,WATER,,3,True,False,False,False,,1,1,1,True,357
260,Lotad,ハスボー,JTG,MC,35,175/742,POKEMON,Basic,n/a,n/a,60,WATER,LIGHTNING,,1,False,False,False,False,,1,1,0,False,358
261,Lombre,ハスブレロ,JTG,MC,36,176/742,POKEMON,Stage1,n/a,n/a,90,WATER,LIGHTNING,,1,False,False,False,False,Lotad,2,1,0,False,359
262,Ludicolo,ルンパッパ,JTG,MC,37,177/742,POKEMON,Stage2,n/a,n/a,140,WATER,LIGHTNING,,2,False,False,False,False,Lombre,3,1,1,True,360
263,Wailmer,ホエルコ,JTG,MC,40,180/742,POKEMON,Basic,n/a,n/a,130,WATER,LIGHTNING,,3,False,False,False,False,,1,1,0,False,361
264,Wailord,ホエルオー,JTG,MC,41,181/742,POKEMON,Stage1,n/a,n/a,240,WATER,LIGHTNING,,4,False,False,False,False,Wailmer,2,1,0,False,362
265,Iono’s Voltorb,ナンジャモのビリリダマ,JTG,MC,47,234/742,POKEMON,Basic,n/a,Trainer's Pokémon(Iono),70,LIGHTNING,FIGHTING,,1,False,False,False,False,,1,1,0,False,363
266,Iono’s Electrode,ナンジャモのマルマイン,JTG,MC,48,235/742,POKEMON,Stage1,n/a,Trainer's Pokémon(Iono),100,LIGHTNING,FIGHTING,,0,False,False,False,False,Iono’s Voltorb,2,2,0,False,364;365
267,N’s Joltik,Nのバチュル,JTG,SV9,49,028/100,POKEMON,Basic,n/a,Trainer's Pokémon(N),40,LIGHTNING,FIGHTING,,1,False,False,False,False,,1,1,0,False,366
268,Iono’s Tadbulb,ナンジャモのズピカ,JTG,MC,52,273/742,POKEMON,Basic,n/a,Trainer's Pokémon(Iono),60,LIGHTNING,FIGHTING,,2,False,False,False,False,,1,1,0,False,367
269,Iono’s Bellibolt ex,ナンジャモのハラバリーex,JTG,MC,53,274/742,POKEMON,Stage1,Pokémon ex,Trainer's Pokémon(Iono),280,LIGHTNING,FIGHTING,,2,True,False,False,False,Iono’s Tadbulb,2,1,1,True,368
270,Iono’s Wattrel,ナンジャモのカイデン,JTG,MC,54,278/742,POKEMON,Basic,n/a,Trainer's Pokémon(Iono),60,LIGHTNING,LIGHTNING,FIGHTING,1,False,False,False,False,,1,1,0,False,369
271,Iono’s Kilowattrel,ナンジャモのタイカイデン,JTG,MC,55,279/742,POKEMON,Stage1,n/a,Trainer's Pokémon(Iono),120,LIGHTNING,LIGHTNING,FIGHTING,1,False,False,False,False,Iono’s Wattrel,2,1,1,True,370
272,Lillie’s Clefairy ex,リーリエのピッピex,JTG,MC,56,287/742,POKEMON,Basic,Pokémon ex,Trainer's Pokémon(Lillie),190,PSYCHIC,METAL,,1,True,False,False,False,,1,1,1,True,371
273,Banette,ジュペッタ,JTG,SV9,60,036/100,POKEMON,Stage1,n/a,n/a,90,PSYCHIC,DARKNESS,FIGHTING,1,False,False,False,False,Shuppet,2,2,0,False,372;373
274,Beldum,ダンバル,JTG,SV9,61,037/100,POKEMON,Basic,n/a,n/a,60,PSYCHIC,DARKNESS,FIGHTING,1,False,False,False,False,,1,2,0,False,374;375
275,Metang,メタング,JTG,SV9,62,038/100,POKEMON,Stage1,n/a,n/a,100,PSYCHIC,DARKNESS,FIGHTING,2,False,False,False,False,Beldum,2,2,0,False,376;377
276,Metagross,メタグロス,JTG,SV9,63,039/100,POKEMON,Stage2,n/a,n/a,170,PSYCHIC,DARKNESS,FIGHTING,3,False,False,False,False,Metang,3,2,0,False,378;379
277,N’s Sigilyph,Nのシンボラー,JTG,SV9,64,040/100,POKEMON,Basic,n/a,Trainer's Pokémon(N),110,PSYCHIC,LIGHTNING,FIGHTING,1,False,False,False,False,,1,2,0,False,380;381
278,Lillie’s Cutiefly,リーリエのアブリー,JTG,MC,66,338/742,POKEMON,Basic,n/a,Trainer's Pokémon(Lillie),30,PSYCHIC,METAL,,0,False,False,False,False,,1,1,0,False,382
279,Lillie’s Ribombee,リーリエのアブリボン,JTG,MC,67,339/742,POKEMON,Stage1,n/a,Trainer's Pokémon(Lillie),70,PSYCHIC,METAL,,0,False,False,False,False,Lillie’s Cutiefly,2,1,1,True,383
280,Lillie’s Comfey,リーリエのキュワワー,JTG,MC,68,340/742,POKEMON,Basic,n/a,Trainer's Pokémon(Lillie),70,PSYCHIC,METAL,,1,False,False,False,False,,1,2,0,False,384;385
281,Swinub,ウリムー,JTG,MC,77,362/742,POKEMON,Basic,n/a,n/a,70,FIGHTING,GRASS,,2,False,False,False,False,,1,2,0,False,386;387
282,Piloswine,イノムー,JTG,MC,78,363/742,POKEMON,Stage1,n/a,n/a,100,FIGHTING,GRASS,,3,False,False,False,False,Swinub,2,2,0,False,388;389
283,Mamoswine ex,マンムーex,JTG,MC,79,364/742,POKEMON,Stage2,Pokémon ex,n/a,340,FIGHTING,GRASS,,4,True,False,False,False,Piloswine,3,1,1,True,390
284,Larvitar,ヨーギラス,JTG,SV9,80,047/100,POKEMON,Basic,n/a,n/a,70,FIGHTING,GRASS,,1,False,False,False,False,,1,1,0,False,391
285,Pupitar,サナギラス,JTG,SV9,81,048/100,POKEMON,Stage1,n/a,n/a,90,FIGHTING,GRASS,,1,False,False,False,False,Larvitar,2,1,0,False,392
286,Rockruff,イワンコ,JTG,SV9,84,051/100,POKEMON,Basic,n/a,n/a,70,FIGHTING,GRASS,,1,False,False,False,False,,1,2,0,False,393;394
287,Lycanroc,ルガルガン,JTG,SV9,85,052/100,POKEMON,Stage1,n/a,n/a,120,FIGHTING,GRASS,,2,False,False,False,False,Rockruff,2,1,1,True,395
288,Hop’s Silicobra,ホップのスナヘビ,JTG,SV9,86,053/100,POKEMON,Basic,n/a,Trainer's Pokémon(Hop),80,FIGHTING,GRASS,,2,False,False,False,False,,1,2,0,False,396;397
289,Hop’s Sandaconda,ホップのサダイジャ,JTG,SV9,87,054/100,POKEMON,Stage1,n/a,Trainer's Pokémon(Hop),140,FIGHTING,GRASS,,3,False,False,False,False,Hop’s Silicobra,2,2,0,False,398;399
290,Tyranitar,バンギラス,JTG,SV9,95,058/100,POKEMON,Stage2,n/a,n/a,190,DARKNESS,GRASS,,3,False,False,False,False,Pupitar,3,1,1,True,400
291,N’s Purrloin,Nのチョロネコ,JTG,MC,96,457/742,POKEMON,Basic,n/a,Trainer's Pokémon(N),70,DARKNESS,GRASS,,1,False,False,False,False,,1,1,0,False,401
292,N’s Zorua,Nのゾロア,JTG,MC,97,469/742,POKEMON,Basic,n/a,Trainer's Pokémon(N),70,DARKNESS,GRASS,,1,False,False,False,False,,1,1,0,False,402
293,N’s Zoroark ex,Nのゾロアークex,JTG,MC,98,470/742,POKEMON,Stage1,Pokémon ex,Trainer's Pokémon(N),280,DARKNESS,GRASS,,2,True,False,False,False,N’s Zorua,2,1,1,True,403
294,N’s Klink,Nのギアル,JTG,SV9,103,064/100,POKEMON,Basic,n/a,Trainer's Pokémon(N),60,METAL,FIRE,GRASS,1,False,False,False,False,,1,1,0,False,404
295,N’s Klang,Nのギギアル,JTG,SV9,104,065/100,POKEMON,Stage1,n/a,Trainer's Pokémon(N),90,METAL,FIRE,GRASS,3,False,False,False,False,N’s Klink,2,2,0,False,405;406
296,N’s Klinklang,Nのギギギアル,JTG,SV9,105,066/100,POKEMON,Stage2,n/a,Trainer's Pokémon(N),160,METAL,FIRE,GRASS,3,False,False,False,False,N’s Klang,3,2,0,False,407;408
297,Magearna,マギアナ,JTG,MC,107,515/742,POKEMON,Basic,n/a,n/a,90,METAL,FIRE,GRASS,1,False,False,False,False,,1,1,1,True,409
298,Hop’s Corviknight,ホップのアーマーガア,JTG,MC,108,520/742,POKEMON,Stage2,n/a,Trainer's Pokémon(Hop),170,METAL,LIGHTNING,FIGHTING,2,False,False,False,False,Hop’s Corvisquire,3,2,0,False,410;411
299,Hop’s Zacian ex,ホップのザシアンex,JTG,MC,111,527/742,POKEMON,Basic,Pokémon ex,Trainer's Pokémon(Hop),230,METAL,FIRE,GRASS,2,True,False,False,False,,1,2,0,False,412;413
300,Bagon,タツベイ,JTG,MC,112,538/742,POKEMON,Basic,n/a,n/a,70,DRAGON,,,2,False,False,False,False,,1,2,0,False,414;415
301,Shelgon,コモルー,JTG,MC,113,539/742,POKEMON,Stage1,n/a,n/a,100,DRAGON,,,2,False,False,False,False,Bagon,2,2,0,False,416;417
302,Salamence ex,ボーマンダex,JTG,MC,114,540/742,POKEMON,Stage2,Pokémon ex,n/a,320,DRAGON,,,2,True,False,False,False,Shelgon,3,2,0,False,418;419
303,N’s Reshiram,Nのレシラム,JTG,MC,116,545/742,POKEMON,Basic,n/a,Trainer's Pokémon(N),130,DRAGON,,,2,False,False,False,False,,1,2,0,False,420;421
304,Hop’s Snorlax,ホップのカビゴン,JTG,MC,117,569/742,POKEMON,Basic,n/a,Trainer's Pokémon(Hop),150,COLORLESS,FIGHTING,,4,False,False,False,False,,1,1,1,True,422
